name,size,about
ARCH 98,1,This is a special topics course intended to fulfill the individual interests of...
ARCH 98BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 105,1,This course explores the issues and practices of green architectural design thr...
ARCH 107,1,"Introduction to the business of architecture including client, developer and co..."
ARCH 109,1,Selected topics in the theories and concepts of architectural design. For curre...
ARCH 110AC,1,This class focuses on the significance of the physical environment in human lif...
ARCH 111,1,Introduction to international housing from the Architectural and City Planning ...
ARCH 119,1,Selected topics in the social and cultural basis of design. For current offerin...
ARCH 122,1,This course introduces students to Architecture's New Media; why and how comput...
ARCH 123,1,The course provides students with practical hands-on experience in using profes...
ARCH 124A,1,The course provides students with practical hands-on experience in using profes...
ARCH 124B,1,The course provides students with practical hands-on experience in using profes...
ARCH 127,1,"This course introduces students to designing web-accessible, Multi User, Virtua..."
ARCH 129,1,Topics cover advanced and research-related issues in digital design and New Med...
ARCH 130,1,This class introduces students to the history and practice of design theory fro...
ARCH 133,1,This seminar examines the relationship between architecture and the processes a...
ARCH 136,1,"The concept of space as it is applied to the fields of architecture, geography ..."
ARCH 139,1,Topics cover contemporary and historical issues in architectural design theory ...
ARCH 142,1,"Presentations on a variety of topics related to sustainability, offering perspe..."
ARCH 144,1,This course focuses on what architects need to know about acoustics. The first ...
ARCH 170A,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 170B,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 173,1,"This course examines developments in design, theory, graphic representation, co..."
ARCH C174,1,The Great Depression and World War II are arguably the two most influential eve...
ARCH 175,1,"This seminar provides an introduction to architectural theory since 1945, with ..."
ARCH 176,1,The first half of this course surveys American architecture from Colonial times...
ARCH 177,1,Many California architects came from other places: Maybeck from New York via th...
ARCH 178,1,"This course explores architectural visions as historical windows, examining the..."
ARCH 179,1,"Special topics in Architectural History. For current section offerings, see dep..."
ARCH 188,1,"The intention of this class is to keep alive this type of free (irrational, exp..."
ARCH 198,1,Studies developed to meet needs....
ARCH 198BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 199,1,Enrollment is restricted by regulations in the General Catalog. Studies develop...
ARCH 24,1,The Berkeley Seminar Program has been designed to provide new students with the...
ARCH 39A,1,Freshman and sophomore seminars offer lower division students the opportunity t...
ARCH 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
ARCH 98,1,This is a special topics course intended to fulfill the individual interests of...
ARCH 98BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 105,1,This course explores the issues and practices of green architectural design thr...
ARCH 107,1,"Introduction to the business of architecture including client, developer and co..."
ARCH 109,1,Selected topics in the theories and concepts of architectural design. For curre...
ARCH 110AC,1,This class focuses on the significance of the physical environment in human lif...
ARCH 111,1,Introduction to international housing from the Architectural and City Planning ...
ARCH 119,1,Selected topics in the social and cultural basis of design. For current offerin...
ARCH 122,1,This course introduces students to Architecture's New Media; why and how comput...
ARCH 123,1,The course provides students with practical hands-on experience in using profes...
ARCH 124A,1,The course provides students with practical hands-on experience in using profes...
ARCH 124B,1,The course provides students with practical hands-on experience in using profes...
ARCH 127,1,"This course introduces students to designing web-accessible, Multi User, Virtua..."
ARCH 129,1,Topics cover advanced and research-related issues in digital design and New Med...
ARCH 130,1,This class introduces students to the history and practice of design theory fro...
ARCH 133,1,This seminar examines the relationship between architecture and the processes a...
ARCH 136,1,"The concept of space as it is applied to the fields of architecture, geography ..."
ARCH 139,1,Topics cover contemporary and historical issues in architectural design theory ...
ARCH 142,1,"Presentations on a variety of topics related to sustainability, offering perspe..."
ARCH 144,1,This course focuses on what architects need to know about acoustics. The first ...
ARCH 170A,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 170B,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 173,1,"This course examines developments in design, theory, graphic representation, co..."
ARCH C174,1,The Great Depression and World War II are arguably the two most influential eve...
ARCH 175,1,"This seminar provides an introduction to architectural theory since 1945, with ..."
ARCH 176,1,The first half of this course surveys American architecture from Colonial times...
ARCH 177,1,Many California architects came from other places: Maybeck from New York via th...
ARCH 178,1,"This course explores architectural visions as historical windows, examining the..."
ARCH 179,1,"Special topics in Architectural History. For current section offerings, see dep..."
ARCH 188,1,"The intention of this class is to keep alive this type of free (irrational, exp..."
ARCH 198,1,Studies developed to meet needs....
ARCH 198BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 199,1,Enrollment is restricted by regulations in the General Catalog. Studies develop...
ARCH 24,1,The Berkeley Seminar Program has been designed to provide new students with the...
ARCH 39A,1,Freshman and sophomore seminars offer lower division students the opportunity t...
ARCH 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
ARCH 98,1,This is a special topics course intended to fulfill the individual interests of...
ARCH 98BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 105,1,This course explores the issues and practices of green architectural design thr...
ARCH 107,1,"Introduction to the business of architecture including client, developer and co..."
ARCH 109,1,Selected topics in the theories and concepts of architectural design. For curre...
ARCH 110AC,1,This class focuses on the significance of the physical environment in human lif...
ARCH 111,1,Introduction to international housing from the Architectural and City Planning ...
ARCH 119,1,Selected topics in the social and cultural basis of design. For current offerin...
ARCH 122,1,This course introduces students to Architecture's New Media; why and how comput...
ARCH 123,1,The course provides students with practical hands-on experience in using profes...
ARCH 124A,1,The course provides students with practical hands-on experience in using profes...
ARCH 124B,1,The course provides students with practical hands-on experience in using profes...
ARCH 127,1,"This course introduces students to designing web-accessible, Multi User, Virtua..."
ARCH 129,1,Topics cover advanced and research-related issues in digital design and New Med...
ARCH 130,1,This class introduces students to the history and practice of design theory fro...
ARCH 133,1,This seminar examines the relationship between architecture and the processes a...
ARCH 136,1,"The concept of space as it is applied to the fields of architecture, geography ..."
ARCH 139,1,Topics cover contemporary and historical issues in architectural design theory ...
ARCH 142,1,"Presentations on a variety of topics related to sustainability, offering perspe..."
ARCH 144,1,This course focuses on what architects need to know about acoustics. The first ...
ARCH 170A,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 170B,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 173,1,"This course examines developments in design, theory, graphic representation, co..."
ARCH C174,1,The Great Depression and World War II are arguably the two most influential eve...
ARCH 175,1,"This seminar provides an introduction to architectural theory since 1945, with ..."
ARCH 176,1,The first half of this course surveys American architecture from Colonial times...
ARCH 177,1,Many California architects came from other places: Maybeck from New York via th...
ARCH 178,1,"This course explores architectural visions as historical windows, examining the..."
ARCH 179,1,"Special topics in Architectural History. For current section offerings, see dep..."
ARCH 188,1,"The intention of this class is to keep alive this type of free (irrational, exp..."
ARCH 198,1,Studies developed to meet needs....
ARCH 198BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 199,1,Enrollment is restricted by regulations in the General Catalog. Studies develop...
ARCH 24,1,The Berkeley Seminar Program has been designed to provide new students with the...
ARCH 39A,1,Freshman and sophomore seminars offer lower division students the opportunity t...
ARCH 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
ARCH 98,1,This is a special topics course intended to fulfill the individual interests of...
ARCH 98BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 105,1,This course explores the issues and practices of green architectural design thr...
ARCH 107,1,"Introduction to the business of architecture including client, developer and co..."
ARCH 109,1,Selected topics in the theories and concepts of architectural design. For curre...
ARCH 110AC,1,This class focuses on the significance of the physical environment in human lif...
ARCH 111,1,Introduction to international housing from the Architectural and City Planning ...
ARCH 119,1,Selected topics in the social and cultural basis of design. For current offerin...
ARCH 122,1,This course introduces students to Architecture's New Media; why and how comput...
ARCH 123,1,The course provides students with practical hands-on experience in using profes...
ARCH 124A,1,The course provides students with practical hands-on experience in using profes...
ARCH 124B,1,The course provides students with practical hands-on experience in using profes...
ARCH 127,1,"This course introduces students to designing web-accessible, Multi User, Virtua..."
ARCH 129,1,Topics cover advanced and research-related issues in digital design and New Med...
ARCH 130,1,This class introduces students to the history and practice of design theory fro...
ARCH 133,1,This seminar examines the relationship between architecture and the processes a...
ARCH 136,1,"The concept of space as it is applied to the fields of architecture, geography ..."
ARCH 139,1,Topics cover contemporary and historical issues in architectural design theory ...
ARCH 142,1,"Presentations on a variety of topics related to sustainability, offering perspe..."
ARCH 144,1,This course focuses on what architects need to know about acoustics. The first ...
ARCH 170A,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 170B,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 173,1,"This course examines developments in design, theory, graphic representation, co..."
ARCH C174,1,The Great Depression and World War II are arguably the two most influential eve...
ARCH 175,1,"This seminar provides an introduction to architectural theory since 1945, with ..."
ARCH 176,1,The first half of this course surveys American architecture from Colonial times...
ARCH 177,1,Many California architects came from other places: Maybeck from New York via th...
ARCH 178,1,"This course explores architectural visions as historical windows, examining the..."
ARCH 179,1,"Special topics in Architectural History. For current section offerings, see dep..."
ARCH 188,1,"The intention of this class is to keep alive this type of free (irrational, exp..."
ARCH 198,1,Studies developed to meet needs....
ARCH 198BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 199,1,Enrollment is restricted by regulations in the General Catalog. Studies develop...
ARCH 24,1,The Berkeley Seminar Program has been designed to provide new students with the...
ARCH 39A,1,Freshman and sophomore seminars offer lower division students the opportunity t...
ARCH 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
ARCH 98,1,This is a special topics course intended to fulfill the individual interests of...
ARCH 98BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 105,1,This course explores the issues and practices of green architectural design thr...
ARCH 107,1,"Introduction to the business of architecture including client, developer and co..."
ARCH 109,1,Selected topics in the theories and concepts of architectural design. For curre...
ARCH 110AC,1,This class focuses on the significance of the physical environment in human lif...
ARCH 111,1,Introduction to international housing from the Architectural and City Planning ...
ARCH 119,1,Selected topics in the social and cultural basis of design. For current offerin...
ARCH 122,1,This course introduces students to Architecture's New Media; why and how comput...
ARCH 123,1,The course provides students with practical hands-on experience in using profes...
ARCH 124A,1,The course provides students with practical hands-on experience in using profes...
ARCH 124B,1,The course provides students with practical hands-on experience in using profes...
ARCH 127,1,"This course introduces students to designing web-accessible, Multi User, Virtua..."
ARCH 129,1,Topics cover advanced and research-related issues in digital design and New Med...
ARCH 130,1,This class introduces students to the history and practice of design theory fro...
ARCH 133,1,This seminar examines the relationship between architecture and the processes a...
ARCH 136,1,"The concept of space as it is applied to the fields of architecture, geography ..."
ARCH 139,1,Topics cover contemporary and historical issues in architectural design theory ...
ARCH 142,1,"Presentations on a variety of topics related to sustainability, offering perspe..."
ARCH 144,1,This course focuses on what architects need to know about acoustics. The first ...
ARCH 170A,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 170B,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 173,1,"This course examines developments in design, theory, graphic representation, co..."
ARCH C174,1,The Great Depression and World War II are arguably the two most influential eve...
ARCH 175,1,"This seminar provides an introduction to architectural theory since 1945, with ..."
ARCH 176,1,The first half of this course surveys American architecture from Colonial times...
ARCH 177,1,Many California architects came from other places: Maybeck from New York via th...
ARCH 178,1,"This course explores architectural visions as historical windows, examining the..."
ARCH 179,1,"Special topics in Architectural History. For current section offerings, see dep..."
ARCH 188,1,"The intention of this class is to keep alive this type of free (irrational, exp..."
ARCH 198,1,Studies developed to meet needs....
ARCH 198BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 199,1,Enrollment is restricted by regulations in the General Catalog. Studies develop...
ARCH 24,1,The Berkeley Seminar Program has been designed to provide new students with the...
ARCH 39A,1,Freshman and sophomore seminars offer lower division students the opportunity t...
ARCH 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
ARCH 98,1,This is a special topics course intended to fulfill the individual interests of...
ARCH 98BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 105,1,This course explores the issues and practices of green architectural design thr...
ARCH 107,1,"Introduction to the business of architecture including client, developer and co..."
ARCH 109,1,Selected topics in the theories and concepts of architectural design. For curre...
ARCH 110AC,1,This class focuses on the significance of the physical environment in human lif...
ARCH 111,1,Introduction to international housing from the Architectural and City Planning ...
ARCH 119,1,Selected topics in the social and cultural basis of design. For current offerin...
ARCH 122,1,This course introduces students to Architecture's New Media; why and how comput...
ARCH 123,1,The course provides students with practical hands-on experience in using profes...
ARCH 124A,1,The course provides students with practical hands-on experience in using profes...
ARCH 124B,1,The course provides students with practical hands-on experience in using profes...
ARCH 127,1,"This course introduces students to designing web-accessible, Multi User, Virtua..."
ARCH 129,1,Topics cover advanced and research-related issues in digital design and New Med...
ARCH 130,1,This class introduces students to the history and practice of design theory fro...
ARCH 133,1,This seminar examines the relationship between architecture and the processes a...
ARCH 136,1,"The concept of space as it is applied to the fields of architecture, geography ..."
ARCH 139,1,Topics cover contemporary and historical issues in architectural design theory ...
ARCH 142,1,"Presentations on a variety of topics related to sustainability, offering perspe..."
ARCH 144,1,This course focuses on what architects need to know about acoustics. The first ...
ARCH 170A,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 170B,1,The first part of this sequence studies the ancient and medieval periods; the s...
ARCH 173,1,"This course examines developments in design, theory, graphic representation, co..."
ARCH C174,1,The Great Depression and World War II are arguably the two most influential eve...
ARCH 175,1,"This seminar provides an introduction to architectural theory since 1945, with ..."
ARCH 176,1,The first half of this course surveys American architecture from Colonial times...
ARCH 177,1,Many California architects came from other places: Maybeck from New York via th...
ARCH 178,1,"This course explores architectural visions as historical windows, examining the..."
ARCH 179,1,"Special topics in Architectural History. For current section offerings, see dep..."
ARCH 188,1,"The intention of this class is to keep alive this type of free (irrational, exp..."
ARCH 198,1,Studies developed to meet needs....
ARCH 198BC,1,"Berkeley Connect is a mentoring program, offered through various academic depar..."
ARCH 199,1,Enrollment is restricted by regulations in the General Catalog. Studies develop...
