name,size,about
ASTRON N10,1,The nature and evolution of the universe: history of astronomical knowledge; ov...
ASTRON C12,1,A tour of the mysteries and inner workings of our solar system. What are planet...
ASTRON W12,1,A tour of the mysteries and inner workings of our solar system. What are planet...
ASTRON C13,1,"This course will cover our modern scientific understanding of origins, from the..."
ASTRON 24,1,The Berkeley Seminar Program has been designed to provide new students with the...
ASTRON 39,1,A small-size undergraduate seminar exploring one astronomical topic in depth. S...
ASTRON 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
ASTRON 98,1,Topics will vary with instructor....
ASTRON 120,1,This course requires four to six experiments such as the following: accurate po...
ASTRON 121,1,Several basic laboratory experiments that concentrate on microwave electronics ...
ASTRON 160,1,"Topics covered include some, but not necessarily all, of the following. Observa..."
ASTRON C161,1,"Elements of general relativity. Physics of pulsars, cosmic rays, black holes. T..."
ASTRON C162,1,"Physics of planetary systems, both solar and extra-solar. Star and planet forma..."
ASTRON H195,1,Individual project of research or study....
ASTRON 198,1,Topics will vary with instructor....
ASTRON 199,1, ...
ASTRON 3,1,Description of research and results in modern extragalactic astronomy and cosmo...
ASTRON 7B,1,"This is the second part of an overview of astrophysics, which begins with 7A. T..."
ASTRON 9,1,This seminar will explore one of a variety of subjects in greater depth than in...
ASTRON C10,1,A description of modern astronomy with emphasis on the structure and evolution ...
ASTRON N10,1,The nature and evolution of the universe: history of astronomical knowledge; ov...
ASTRON C12,1,A tour of the mysteries and inner workings of our solar system. What are planet...
ASTRON W12,1,A tour of the mysteries and inner workings of our solar system. What are planet...
ASTRON C13,1,"This course will cover our modern scientific understanding of origins, from the..."
ASTRON 24,1,The Berkeley Seminar Program has been designed to provide new students with the...
ASTRON 39,1,A small-size undergraduate seminar exploring one astronomical topic in depth. S...
ASTRON 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
ASTRON 98,1,Topics will vary with instructor....
ASTRON 120,1,This course requires four to six experiments such as the following: accurate po...
ASTRON 121,1,Several basic laboratory experiments that concentrate on microwave electronics ...
ASTRON 160,1,"Topics covered include some, but not necessarily all, of the following. Observa..."
ASTRON C161,1,"Elements of general relativity. Physics of pulsars, cosmic rays, black holes. T..."
ASTRON C162,1,"Physics of planetary systems, both solar and extra-solar. Star and planet forma..."
ASTRON H195,1,Individual project of research or study....
ASTRON 198,1,Topics will vary with instructor....
ASTRON 199,1, ...
ASTRON 3,1,Description of research and results in modern extragalactic astronomy and cosmo...
ASTRON 7B,1,"This is the second part of an overview of astrophysics, which begins with 7A. T..."
ASTRON 9,1,This seminar will explore one of a variety of subjects in greater depth than in...
ASTRON C10,1,A description of modern astronomy with emphasis on the structure and evolution ...
ASTRON N10,1,The nature and evolution of the universe: history of astronomical knowledge; ov...
ASTRON C12,1,A tour of the mysteries and inner workings of our solar system. What are planet...
ASTRON W12,1,A tour of the mysteries and inner workings of our solar system. What are planet...
ASTRON C13,1,"This course will cover our modern scientific understanding of origins, from the..."
ASTRON 24,1,The Berkeley Seminar Program has been designed to provide new students with the...
ASTRON 39,1,A small-size undergraduate seminar exploring one astronomical topic in depth. S...
ASTRON 84,1,Sophomore seminars are small interactive courses offered by faculty members in ...
ASTRON 98,1,Topics will vary with instructor....
ASTRON 120,1,This course requires four to six experiments such as the following: accurate po...
ASTRON 121,1,Several basic laboratory experiments that concentrate on microwave electronics ...
ASTRON 160,1,"Topics covered include some, but not necessarily all, of the following. Observa..."
ASTRON C161,1,"Elements of general relativity. Physics of pulsars, cosmic rays, black holes. T..."
ASTRON C162,1,"Physics of planetary systems, both solar and extra-solar. Star and planet forma..."
ASTRON H195,1,Individual project of research or study....
ASTRON 198,1,Topics will vary with instructor....
ASTRON 199,1, ...
