name,size,about
RUSSIAN 2,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
RUSSIAN 3,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
RUSSIAN 4,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
RUSSIAN 101,1,Terms offered: Prior to 2007...
RUSSIAN 102,1,Terms offered: Prior to 2007...
RUSSIAN 103A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
RUSSIAN 105A,1,Terms offered: Prior to 2007...
RUSSIAN 105B,1,Terms offered: Spring 2016...
RUSSIAN 120A,1,"Terms offered: Spring 2018, Fall 2016, Fall 2015..."
RUSSIAN 120B,1,"Terms offered: Spring 2017, Spring 2016..."
ARMENI 101A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
ARMENI 101B,1,"Terms offered: Spring 2019, Spring 2018, Spring 2017..."
ARMENI 102,1,"Terms offered: Spring 2020, Spring 2017..."
CZECH 26A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
CZECH 26B,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
CZECH 116A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
CZECH 116B,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
CZECH 163,1,Terms offered: Spring 2017...
RUSSIAN 1,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
RUSSIAN 2,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
RUSSIAN 3,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
RUSSIAN 4,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
RUSSIAN 101,1,Terms offered: Prior to 2007...
RUSSIAN 102,1,Terms offered: Prior to 2007...
RUSSIAN 103A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
RUSSIAN 105A,1,Terms offered: Prior to 2007...
RUSSIAN 105B,1,Terms offered: Spring 2016...
RUSSIAN 120A,1,"Terms offered: Spring 2018, Fall 2016, Fall 2015..."
RUSSIAN 120B,1,"Terms offered: Spring 2017, Spring 2016..."
ARMENI 101A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
ARMENI 101B,1,"Terms offered: Spring 2019, Spring 2018, Spring 2017..."
ARMENI 102,1,"Terms offered: Spring 2020, Spring 2017..."
CZECH 26A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
CZECH 26B,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
CZECH 116A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
CZECH 116B,1,"Terms offered: Spring 2020, Spring 2019, Spring 2018..."
CZECH 163,1,Terms offered: Spring 2017...
RUSSIAN 1,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
RUSSIAN 2,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
RUSSIAN 3,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
RUSSIAN 4,1,"Terms offered: Spring 2020, Fall 2019, Spring 2019..."
RUSSIAN 101,1,Terms offered: Prior to 2007...
RUSSIAN 102,1,Terms offered: Prior to 2007...
RUSSIAN 103A,1,"Terms offered: Fall 2019, Fall 2018, Fall 2017..."
RUSSIAN 105A,1,Terms offered: Prior to 2007...
RUSSIAN 105B,1,Terms offered: Spring 2016...
RUSSIAN 120A,1,"Terms offered: Spring 2018, Fall 2016, Fall 2015..."
RUSSIAN 120B,1,"Terms offered: Spring 2017, Spring 2016..."
