source,target,type,weight
ESPM 117,ESPM 117,directed,3
ESPM 118,ESPM 118,directed,3
ESPM 119,ESPM 119,directed,3
ESPM 120,ESPM 120,directed,3
ESPM 121,ESPM 121,directed,3
ESPM 122,ESPM 122,directed,3
ESPM C125,ESPM C125,directed,3
ESPM C128,ESPM C128,directed,3
ESPM C129,ESPM C129,directed,3
ESPM 130A,ESPM 130A,directed,3
ESPM C130,ESPM C130,directed,3
ESPM 131,ESPM 131,directed,3
ESPM 132,ESPM 132,directed,3
ESPM C133,ESPM C133,directed,3
ESPM 134,ESPM 134,directed,3
ESPM C135A,ESPM C135A,directed,3
ESPM 137,ESPM 137,directed,3
ESPM C138,ESPM C138,directed,3
ESPM 139,ESPM 139,directed,3
ESPM 141,ESPM 141,directed,3
ESPM 142,ESPM 142,directed,3
ESPM 142,ESPM 142,directed,3
ESPM 144,ESPM 144,directed,3
ESPM 146L,ESPM 146L,directed,3
ESPM 147,ESPM 147,directed,3
ESPM C148,ESPM C148,directed,3
ESPM C149,ESPM C149,directed,3
ESPM 150,ESPM 150,directed,3
ESPM 151,ESPM 151,directed,3
ESPM 152,ESPM 152,directed,3
ESPM 155AC,ESPM 155AC,directed,3
ESPM 157,ESPM 157,directed,3
ESPM C159,ESPM C159,directed,3
ESPM 160AC,ESPM 160AC,directed,3
ESPM 161,ESPM 161,directed,3
ESPM 162,ESPM 162,directed,3
ESPM 162A,ESPM 162A,directed,3
ESPM 163AC,ESPM 163AC,directed,3
ESPM 164,ESPM 164,directed,3
ESPM C167,ESPM C167,directed,3
ESPM 168,ESPM 168,directed,3
ESPM 169,ESPM 169,directed,3
ESPM C170,ESPM C170,directed,3
ESPM 171A,ESPM 171A,directed,3
ESPM 172,ESPM 172,directed,3
ESPM 173,ESPM 173,directed,3
ESPM 174,ESPM 174,directed,3
ESPM 175L,ESPM 175L,directed,3
ESPM H175A,ESPM H175A,directed,3
ESPM H175B,ESPM H175B,directed,3
ESPM H175L,ESPM H175L,directed,3
ESPM 177A,ESPM 177A,directed,3
ESPM C177,ESPM C177,directed,3
ESPM 178B,ESPM 178B,directed,3
ESPM C179A,ESPM C179A,directed,3
ESPM C179B,ESPM C179B,directed,3
ESPM C180,ESPM C180,directed,3
ESPM 181A,ESPM 181A,directed,3
ESPM 182,ESPM 182,directed,3
ESPM 183,ESPM 183,directed,3
ESPM C183,ESPM C183,directed,3
ESPM 184,ESPM 184,directed,3
ESPM 185,ESPM 185,directed,3
ESPM 186,ESPM 186,directed,3
ESPM 187,ESPM 187,directed,3
ESPM 190,ESPM 190,directed,3
ESPM C191,ESPM C191,directed,3
ESPM C192,ESPM C192,directed,3
ESPM C193A,ESPM C193A,directed,3
ESPM 194A,ESPM 194A,directed,3
ESPM 194B,ESPM 194B,directed,3
ESPM 195,ESPM 195,directed,3
ESPM H196,ESPM H196,directed,3
ESPM 197,ESPM 197,directed,3
ESPM 198,ESPM 198,directed,3
ESPM 198BC,ESPM 198BC,directed,3
ESPM 199,ESPM 199,directed,3
ESPM 5,ESPM 5,directed,3
ESPM 6,ESPM 6,directed,3
ESPM 9,ESPM 9,directed,3
ESPM C10,ESPM C10,directed,3
ESPM C11,ESPM C11,directed,3
ESPM C12,ESPM C12,directed,3
ESPM 15,ESPM 15,directed,3
ESPM C22AC,ESPM C22AC,directed,3
ESPM 24,ESPM 24,directed,3
ESPM 39E,ESPM 39E,directed,3
ESPM 40,ESPM 40,directed,3
ESPM 42,ESPM 42,directed,3
ESPM 44,ESPM 44,directed,3
ESPM C46,ESPM C46,directed,3
ESPM 50AC,ESPM 50AC,directed,3
ESPM 60,ESPM 60,directed,3
ESPM 72,ESPM 72,directed,3
ESPM 78A,ESPM 78A,directed,3
ESPM 88A,ESPM 88A,directed,3
ESPM 88B,ESPM 88B,directed,3
ESPM 90,ESPM 90,directed,3
ESPM 98,ESPM 98,directed,3
ESPM 98BC,ESPM 98BC,directed,3
ESPM 99,ESPM 99,directed,3
ESPM 100ES,ESPM 100ES,directed,3
ESPM 102C,ESPM 102C,directed,3
ESPM 102D,ESPM 102D,directed,3
ESPM C103,ESPM C103,directed,3
ESPM C104,ESPM C104,directed,3
ESPM C105,ESPM C105,directed,3
ESPM 106,ESPM 106,directed,3
ESPM C107,ESPM C107,directed,3
ESPM 108A,ESPM 108A,directed,3
ESPM 108B,ESPM 108B,directed,3
ESPM 109A,ESPM 109A,directed,3
ESPM 109B,ESPM 109B,directed,3
ESPM 109C,ESPM 109C,directed,3
ESPM 109D,ESPM 109D,directed,3
ESPM 109E,ESPM 109E,directed,3
ESPM 110,ESPM 110,directed,3
ESPM 111,ESPM 111,directed,3
ESPM 113,ESPM 113,directed,3
ESPM 115B,ESPM 115B,directed,3
ESPM 115C,ESPM 115C,directed,3
ESPM C115A,ESPM C115A,directed,3
ESPM C115C,ESPM C115C,directed,3
ESPM 116B,ESPM 116B,directed,3
ESPM 116C,ESPM 116C,directed,3
ESPM 117,ESPM 117,directed,3
ESPM 118,ESPM 118,directed,3
ESPM 119,ESPM 119,directed,3
ESPM 120,ESPM 120,directed,3
ESPM 121,ESPM 121,directed,3
ESPM 122,ESPM 122,directed,3
ESPM C125,ESPM C125,directed,3
ESPM C128,ESPM C128,directed,3
ESPM C129,ESPM C129,directed,3
ESPM 130A,ESPM 130A,directed,3
ESPM C130,ESPM C130,directed,3
ESPM 131,ESPM 131,directed,3
ESPM 132,ESPM 132,directed,3
ESPM C133,ESPM C133,directed,3
ESPM 134,ESPM 134,directed,3
ESPM C135A,ESPM C135A,directed,3
ESPM 137,ESPM 137,directed,3
ESPM C138,ESPM C138,directed,3
ESPM 139,ESPM 139,directed,3
ESPM 141,ESPM 141,directed,3
ESPM 142,ESPM 142,directed,3
ESPM 142,ESPM 142,directed,3
ESPM 144,ESPM 144,directed,3
ESPM 146L,ESPM 146L,directed,3
ESPM 147,ESPM 147,directed,3
ESPM C148,ESPM C148,directed,3
ESPM C149,ESPM C149,directed,3
ESPM 150,ESPM 150,directed,3
ESPM 151,ESPM 151,directed,3
ESPM 152,ESPM 152,directed,3
ESPM 155AC,ESPM 155AC,directed,3
ESPM 157,ESPM 157,directed,3
ESPM C159,ESPM C159,directed,3
ESPM 160AC,ESPM 160AC,directed,3
ESPM 161,ESPM 161,directed,3
ESPM 162,ESPM 162,directed,3
ESPM 162A,ESPM 162A,directed,3
ESPM 163AC,ESPM 163AC,directed,3
ESPM 164,ESPM 164,directed,3
ESPM C167,ESPM C167,directed,3
ESPM 168,ESPM 168,directed,3
ESPM 169,ESPM 169,directed,3
ESPM C170,ESPM C170,directed,3
ESPM 171A,ESPM 171A,directed,3
ESPM 172,ESPM 172,directed,3
ESPM 173,ESPM 173,directed,3
ESPM 174,ESPM 174,directed,3
ESPM 175L,ESPM 175L,directed,3
ESPM H175A,ESPM H175A,directed,3
ESPM H175B,ESPM H175B,directed,3
ESPM H175L,ESPM H175L,directed,3
ESPM 177A,ESPM 177A,directed,3
ESPM C177,ESPM C177,directed,3
ESPM 178B,ESPM 178B,directed,3
ESPM C179A,ESPM C179A,directed,3
ESPM C179B,ESPM C179B,directed,3
ESPM C180,ESPM C180,directed,3
ESPM 181A,ESPM 181A,directed,3
ESPM 182,ESPM 182,directed,3
ESPM 183,ESPM 183,directed,3
ESPM C183,ESPM C183,directed,3
ESPM 184,ESPM 184,directed,3
ESPM 185,ESPM 185,directed,3
ESPM 186,ESPM 186,directed,3
ESPM 187,ESPM 187,directed,3
ESPM 190,ESPM 190,directed,3
ESPM C191,ESPM C191,directed,3
ESPM C192,ESPM C192,directed,3
ESPM C193A,ESPM C193A,directed,3
ESPM 194A,ESPM 194A,directed,3
ESPM 194B,ESPM 194B,directed,3
ESPM 195,ESPM 195,directed,3
ESPM H196,ESPM H196,directed,3
ESPM 197,ESPM 197,directed,3
ESPM 198,ESPM 198,directed,3
ESPM 198BC,ESPM 198BC,directed,3
ESPM 199,ESPM 199,directed,3
ESPM 5,ESPM 5,directed,3
ESPM 6,ESPM 6,directed,3
ESPM 9,ESPM 9,directed,3
ESPM C10,ESPM C10,directed,3
ESPM C11,ESPM C11,directed,3
ESPM C12,ESPM C12,directed,3
ESPM 15,ESPM 15,directed,3
ESPM C22AC,ESPM C22AC,directed,3
ESPM 24,ESPM 24,directed,3
ESPM 39E,ESPM 39E,directed,3
ESPM 40,ESPM 40,directed,3
ESPM 42,ESPM 42,directed,3
ESPM 44,ESPM 44,directed,3
ESPM C46,ESPM C46,directed,3
ESPM 50AC,ESPM 50AC,directed,3
ESPM 60,ESPM 60,directed,3
ESPM 72,ESPM 72,directed,3
ESPM 78A,ESPM 78A,directed,3
ESPM 88A,ESPM 88A,directed,3
ESPM 88B,ESPM 88B,directed,3
ESPM 90,ESPM 90,directed,3
ESPM 98,ESPM 98,directed,3
ESPM 98BC,ESPM 98BC,directed,3
ESPM 99,ESPM 99,directed,3
ESPM 100ES,ESPM 100ES,directed,3
ESPM 102C,ESPM 102C,directed,3
ESPM 102D,ESPM 102D,directed,3
ESPM C103,ESPM C103,directed,3
ESPM C104,ESPM C104,directed,3
ESPM C105,ESPM C105,directed,3
ESPM 106,ESPM 106,directed,3
ESPM C107,ESPM C107,directed,3
ESPM 108A,ESPM 108A,directed,3
ESPM 108B,ESPM 108B,directed,3
ESPM 109A,ESPM 109A,directed,3
ESPM 109B,ESPM 109B,directed,3
ESPM 109C,ESPM 109C,directed,3
ESPM 109D,ESPM 109D,directed,3
ESPM 109E,ESPM 109E,directed,3
ESPM 110,ESPM 110,directed,3
ESPM 111,ESPM 111,directed,3
ESPM 113,ESPM 113,directed,3
ESPM 115B,ESPM 115B,directed,3
ESPM 115C,ESPM 115C,directed,3
ESPM C115A,ESPM C115A,directed,3
ESPM C115C,ESPM C115C,directed,3
ESPM 116B,ESPM 116B,directed,3
ESPM 116C,ESPM 116C,directed,3
ESPM 117,ESPM 117,directed,3
ESPM 118,ESPM 118,directed,3
ESPM 119,ESPM 119,directed,3
ESPM 120,ESPM 120,directed,3
ESPM 121,ESPM 121,directed,3
ESPM 122,ESPM 122,directed,3
ESPM C125,ESPM C125,directed,3
ESPM C128,ESPM C128,directed,3
ESPM C129,ESPM C129,directed,3
ESPM 130A,ESPM 130A,directed,3
ESPM C130,ESPM C130,directed,3
ESPM 131,ESPM 131,directed,3
ESPM 132,ESPM 132,directed,3
ESPM C133,ESPM C133,directed,3
ESPM 134,ESPM 134,directed,3
ESPM C135A,ESPM C135A,directed,3
ESPM 137,ESPM 137,directed,3
ESPM C138,ESPM C138,directed,3
ESPM 139,ESPM 139,directed,3
ESPM 141,ESPM 141,directed,3
ESPM 142,ESPM 142,directed,3
ESPM 142,ESPM 142,directed,3
ESPM 144,ESPM 144,directed,3
ESPM 146L,ESPM 146L,directed,3
ESPM 147,ESPM 147,directed,3
ESPM C148,ESPM C148,directed,3
ESPM C149,ESPM C149,directed,3
ESPM 150,ESPM 150,directed,3
ESPM 151,ESPM 151,directed,3
ESPM 152,ESPM 152,directed,3
ESPM 155AC,ESPM 155AC,directed,3
ESPM 157,ESPM 157,directed,3
ESPM C159,ESPM C159,directed,3
ESPM 160AC,ESPM 160AC,directed,3
ESPM 161,ESPM 161,directed,3
ESPM 162,ESPM 162,directed,3
ESPM 162A,ESPM 162A,directed,3
ESPM 163AC,ESPM 163AC,directed,3
ESPM 164,ESPM 164,directed,3
ESPM C167,ESPM C167,directed,3
ESPM 168,ESPM 168,directed,3
ESPM 169,ESPM 169,directed,3
ESPM C170,ESPM C170,directed,3
ESPM 171A,ESPM 171A,directed,3
ESPM 172,ESPM 172,directed,3
ESPM 173,ESPM 173,directed,3
ESPM 174,ESPM 174,directed,3
ESPM 175L,ESPM 175L,directed,3
ESPM H175A,ESPM H175A,directed,3
ESPM H175B,ESPM H175B,directed,3
ESPM H175L,ESPM H175L,directed,3
ESPM 177A,ESPM 177A,directed,3
ESPM C177,ESPM C177,directed,3
ESPM 178B,ESPM 178B,directed,3
ESPM C179A,ESPM C179A,directed,3
ESPM C179B,ESPM C179B,directed,3
ESPM C180,ESPM C180,directed,3
ESPM 181A,ESPM 181A,directed,3
ESPM 182,ESPM 182,directed,3
ESPM 183,ESPM 183,directed,3
ESPM C183,ESPM C183,directed,3
ESPM 184,ESPM 184,directed,3
ESPM 185,ESPM 185,directed,3
ESPM 186,ESPM 186,directed,3
ESPM 187,ESPM 187,directed,3
ESPM 190,ESPM 190,directed,3
ESPM C191,ESPM C191,directed,3
ESPM C192,ESPM C192,directed,3
ESPM C193A,ESPM C193A,directed,3
ESPM 194A,ESPM 194A,directed,3
ESPM 194B,ESPM 194B,directed,3
ESPM 195,ESPM 195,directed,3
ESPM H196,ESPM H196,directed,3
ESPM 197,ESPM 197,directed,3
ESPM 198,ESPM 198,directed,3
ESPM 198BC,ESPM 198BC,directed,3
ESPM 199,ESPM 199,directed,3
