name,size,about
PHYSICS 111A,1,The instrumentation lab (formerly Basic Semiconductor Circuits) is an introduct...
PHYSICS 111B,1,In the advanced experimentation lab students complete four of 20+ advanced expe...
PHYSICS 112,1,"Basic concepts of statistical mechanics, microscopic basis of thermodynamics an..."
PHYSICS 129,1,"Tools of particle and nuclear physics. Properties, classification, and interact..."
PHYSICS 130,1,"Detailed theory and experimental basis of quantum and nonlinear optics, exhibit..."
PHYSICS 137A,1,Part I. Introduction to the methods of quantum mechanics with applications to a...
PHYSICS 137B,1,Part II. Introduction to the methods of quantum mechanics with applications to ...
PHYSICS 139,1,Historical and experimental foundations of Einstein's special theory of relativ...
PHYSICS 141A,1,Part I. A thorough introductory course in modern solid state physics. Crystal s...
PHYSICS 141B,1,Part II. A thorough introductory course in modern solid state physics. Crystal ...
PHYSICS C161,1,"Elements of general relativity. Physics of pulsars, cosmic rays, black holes. T..."
PHYSICS 177,1,"We will review the structure of proteins, nucleic acids, carbohydrates, lipids,..."
PHYSICS 188,1,"The course design covers data analysis and machine learning, highlighting their..."
PHYSICS 198F,1,Discussion-based introduction to contemporary research in physics for advanced ...
PHYSICS 5A,1,"Kinematics, dynamics, work and energy, rotational motion, oscillations, fluids ..."
PHYSICS 5B,1,"Electric fields and potential, circuits, magnetism and induction. Introduction ..."
PHYSICS 5BL,1,Part one of a two-semester laboratory sequence to introduce students to experim...
PHYSICS 5C,1,"Temperature, kinetic theory, entropy; particle/wave nature of matter, Schroding..."
PHYSICS 5CL,1,Part two of a two-semester laboratory sequence to introduce students to experim...
PHYSICS 7A,1,Mechanics and wave motion....
PHYSICS 7B,1,"Heat, electricity, and magnetism...."
PHYSICS 7C,1,"Electromagnetic waves, optics, relativity, and quantum physics...."
PHYSICS 77,1,Introductory scientific programming in Python with examples from physics. Topic...
PHYSICS 88,1,Introduction to data science with applications to physics. Topics include: stat...
PHYSICS 89,1,"Complex numbers, linear algebra, ordinary differential equations, Fourier serie..."
PHYSICS 105,1,"Newtonian mechanics, motion of a particle in one, two, and three dimensions, La..."
PHYSICS 110A,1,Part I. A course emphasizing electromagnetic theory and applications; charges a...
PHYSICS 110B,1,Part II. A course emphasizing electromagnetic theory and applications; charges ...
PHYSICS 111A,1,The instrumentation lab (formerly Basic Semiconductor Circuits) is an introduct...
PHYSICS 111B,1,In the advanced experimentation lab students complete four of 20+ advanced expe...
PHYSICS 112,1,"Basic concepts of statistical mechanics, microscopic basis of thermodynamics an..."
PHYSICS 129,1,"Tools of particle and nuclear physics. Properties, classification, and interact..."
PHYSICS 130,1,"Detailed theory and experimental basis of quantum and nonlinear optics, exhibit..."
PHYSICS 137A,1,Part I. Introduction to the methods of quantum mechanics with applications to a...
PHYSICS 137B,1,Part II. Introduction to the methods of quantum mechanics with applications to ...
PHYSICS 139,1,Historical and experimental foundations of Einstein's special theory of relativ...
PHYSICS 141A,1,Part I. A thorough introductory course in modern solid state physics. Crystal s...
PHYSICS 141B,1,Part II. A thorough introductory course in modern solid state physics. Crystal ...
PHYSICS C161,1,"Elements of general relativity. Physics of pulsars, cosmic rays, black holes. T..."
PHYSICS 177,1,"We will review the structure of proteins, nucleic acids, carbohydrates, lipids,..."
PHYSICS 188,1,"The course design covers data analysis and machine learning, highlighting their..."
PHYSICS 198F,1,Discussion-based introduction to contemporary research in physics for advanced ...
PHYSICS 5A,1,"Kinematics, dynamics, work and energy, rotational motion, oscillations, fluids ..."
PHYSICS 5B,1,"Electric fields and potential, circuits, magnetism and induction. Introduction ..."
PHYSICS 5BL,1,Part one of a two-semester laboratory sequence to introduce students to experim...
PHYSICS 5C,1,"Temperature, kinetic theory, entropy; particle/wave nature of matter, Schroding..."
PHYSICS 5CL,1,Part two of a two-semester laboratory sequence to introduce students to experim...
PHYSICS 7A,1,Mechanics and wave motion....
PHYSICS 7B,1,"Heat, electricity, and magnetism...."
PHYSICS 7C,1,"Electromagnetic waves, optics, relativity, and quantum physics...."
PHYSICS 77,1,Introductory scientific programming in Python with examples from physics. Topic...
PHYSICS 88,1,Introduction to data science with applications to physics. Topics include: stat...
PHYSICS 89,1,"Complex numbers, linear algebra, ordinary differential equations, Fourier serie..."
PHYSICS 105,1,"Newtonian mechanics, motion of a particle in one, two, and three dimensions, La..."
PHYSICS 110A,1,Part I. A course emphasizing electromagnetic theory and applications; charges a...
PHYSICS 110B,1,Part II. A course emphasizing electromagnetic theory and applications; charges ...
PHYSICS 111A,1,The instrumentation lab (formerly Basic Semiconductor Circuits) is an introduct...
PHYSICS 111B,1,In the advanced experimentation lab students complete four of 20+ advanced expe...
PHYSICS 112,1,"Basic concepts of statistical mechanics, microscopic basis of thermodynamics an..."
PHYSICS 129,1,"Tools of particle and nuclear physics. Properties, classification, and interact..."
PHYSICS 130,1,"Detailed theory and experimental basis of quantum and nonlinear optics, exhibit..."
PHYSICS 137A,1,Part I. Introduction to the methods of quantum mechanics with applications to a...
PHYSICS 137B,1,Part II. Introduction to the methods of quantum mechanics with applications to ...
PHYSICS 139,1,Historical and experimental foundations of Einstein's special theory of relativ...
PHYSICS 141A,1,Part I. A thorough introductory course in modern solid state physics. Crystal s...
PHYSICS 141B,1,Part II. A thorough introductory course in modern solid state physics. Crystal ...
PHYSICS C161,1,"Elements of general relativity. Physics of pulsars, cosmic rays, black holes. T..."
PHYSICS 177,1,"We will review the structure of proteins, nucleic acids, carbohydrates, lipids,..."
PHYSICS 188,1,"The course design covers data analysis and machine learning, highlighting their..."
PHYSICS 198F,1,Discussion-based introduction to contemporary research in physics for advanced ...
PHYSICS 5A,1,"Kinematics, dynamics, work and energy, rotational motion, oscillations, fluids ..."
PHYSICS 5B,1,"Electric fields and potential, circuits, magnetism and induction. Introduction ..."
PHYSICS 5BL,1,Part one of a two-semester laboratory sequence to introduce students to experim...
PHYSICS 5C,1,"Temperature, kinetic theory, entropy; particle/wave nature of matter, Schroding..."
PHYSICS 5CL,1,Part two of a two-semester laboratory sequence to introduce students to experim...
PHYSICS 7A,1,Mechanics and wave motion....
PHYSICS 7B,1,"Heat, electricity, and magnetism...."
PHYSICS 7C,1,"Electromagnetic waves, optics, relativity, and quantum physics...."
PHYSICS 77,1,Introductory scientific programming in Python with examples from physics. Topic...
PHYSICS 88,1,Introduction to data science with applications to physics. Topics include: stat...
PHYSICS 89,1,"Complex numbers, linear algebra, ordinary differential equations, Fourier serie..."
PHYSICS 105,1,"Newtonian mechanics, motion of a particle in one, two, and three dimensions, La..."
PHYSICS 110A,1,Part I. A course emphasizing electromagnetic theory and applications; charges a...
PHYSICS 110B,1,Part II. A course emphasizing electromagnetic theory and applications; charges ...
PHYSICS 111A,1,The instrumentation lab (formerly Basic Semiconductor Circuits) is an introduct...
PHYSICS 111B,1,In the advanced experimentation lab students complete four of 20+ advanced expe...
PHYSICS 112,1,"Basic concepts of statistical mechanics, microscopic basis of thermodynamics an..."
PHYSICS 129,1,"Tools of particle and nuclear physics. Properties, classification, and interact..."
PHYSICS 130,1,"Detailed theory and experimental basis of quantum and nonlinear optics, exhibit..."
PHYSICS 137A,1,Part I. Introduction to the methods of quantum mechanics with applications to a...
PHYSICS 137B,1,Part II. Introduction to the methods of quantum mechanics with applications to ...
PHYSICS 139,1,Historical and experimental foundations of Einstein's special theory of relativ...
PHYSICS 141A,1,Part I. A thorough introductory course in modern solid state physics. Crystal s...
PHYSICS 141B,1,Part II. A thorough introductory course in modern solid state physics. Crystal ...
PHYSICS C161,1,"Elements of general relativity. Physics of pulsars, cosmic rays, black holes. T..."
PHYSICS 177,1,"We will review the structure of proteins, nucleic acids, carbohydrates, lipids,..."
PHYSICS 188,1,"The course design covers data analysis and machine learning, highlighting their..."
PHYSICS 198F,1,Discussion-based introduction to contemporary research in physics for advanced ...
